Car_id,Price
C_CND_000912,29938.18
C_CND_017269,30244.07
C_CND_000460,37219.78
C_CND_021252,25687.1
C_CND_011623,18931.03
C_CND_017746,51217.26
C_CND_019693,42636.53
C_CND_019225,35185.56
C_CND_008551,21083.05
C_CND_022290,26995.56
C_CND_016938,19831.78
C_CND_015496,17295.84
C_CND_023815,26275.12
C_CND_019342,28742.68
C_CND_003059,18497.61
C_CND_006837,17493.14
C_CND_000972,26276.23
C_CND_008643,31942.12
C_CND_004557,27707.73
C_CND_002005,33198.87
C_CND_023701,17962.26
C_CND_013990,23552.34
C_CND_008493,17553.12
C_CND_012826,27493.31
C_CND_008087,23350.85
C_CND_013462,20144.03
C_CND_020595,16661.18
C_CND_000324,21147.33
C_CND_005707,34828.1
C_CND_005313,26531.92
C_CND_008040,27923.34
C_CND_002477,15069.07
C_CND_014930,17666.23
C_CND_014881,25356.08
C_CND_022040,37477.1
C_CND_007722,16086.34
C_CND_013251,25259.83
C_CND_019135,23934.17
C_CND_004443,15256.11
C_CND_019058,24303.24
C_CND_012573,40789.72
C_CND_021869,20175.38
C_CND_011946,30915.93
C_CND_003283,24114.81
C_CND_010153,26020.1
C_CND_012431,29166.27
C_CND_002519,26725.4
C_CND_004373,32959.23
C_CND_015656,19979.41
C_CND_002509,22147.86
C_CND_016142,18838.16
C_CND_010996,27570.6
C_CND_021512,33220.14
C_CND_007500,39473.19
C_CND_012167,28745.29
C_CND_012085,20386.17
C_CND_003814,45538.31
C_CND_009470,24679.67
C_CND_002623,26438.54
C_CND_002741,23918.15
C_CND_007552,17008.65
C_CND_005187,27575.14
C_CND_015046,37895.28
C_CND_021430,22462.98
C_CND_019752,25476.28
C_CND_003109,18101.06
C_CND_011953,30150.22
C_CND_021738,17055.47
C_CND_004548,33100.26
C_CND_002035,30962.09
C_CND_003975,22012.72
C_CND_000829,24790.34
C_CND_003822,35947.66
C_CND_000467,19127.25
C_CND_016809,34167.32
C_CND_019084,31262.04
C_CND_002831,30483.31
C_CND_021936,30222.49
C_CND_008774,18613.07
C_CND_010192,28221.19
C_CND_005285,22729.63
C_CND_011302,19712.25
C_CND_013820,27069.62
C_CND_011733,26510.08
C_CND_017078,22165.38
C_CND_013593,24377.31
C_CND_004141,30563.65
C_CND_003474,17837.12
C_CND_004535,20377.86
C_CND_001148,25101.17
C_CND_001596,21921.38
C_CND_022716,20901.4
C_CND_023811,18059.12
C_CND_007340,22042.45
C_CND_022054,39791.1
C_CND_018844,29004.12
C_CND_007098,17542.09
C_CND_012679,22831.09
C_CND_023786,26848.33
C_CND_015798,34021.16
C_CND_004094,33571.2
C_CND_006464,23215.93
C_CND_006552,22862.33
C_CND_005590,25488.08
C_CND_006596,18528.78
C_CND_011256,23756.63
C_CND_010598,17332.16
C_CND_007498,52443.25
C_CND_005980,26797.35
C_CND_005686,20637.34
C_CND_001476,19443.05
C_CND_003579,24528.1
C_CND_020187,22430.64
C_CND_008275,33905.26
C_CND_006073,27832.13
C_CND_020222,43100.17
C_CND_022289,23095.22
C_CND_023240,21645.31
C_CND_019162,43926.88
C_CND_021729,55905.23
C_CND_018096,50583.08
C_CND_015444,37590.3
C_CND_010343,14247.77
C_CND_023734,20605.33
C_CND_009923,40545.07
C_CND_023208,20578.09
C_CND_005332,36002.4
C_CND_012757,26330.27
C_CND_000997,26577.66
C_CND_001681,19097.08
C_CND_013525,19716.12
C_CND_010129,27685.3
C_CND_003567,30070.09
C_CND_009595,36324.17
C_CND_011867,31198.56
C_CND_011207,26215.24
C_CND_004116,23508.13
C_CND_023064,20973.22
C_CND_005253,17952.12
C_CND_022624,15682.6
C_CND_021054,19335.34
C_CND_004835,49883.29
C_CND_016559,36520.49
C_CND_022041,27505.44
C_CND_019599,25122.31
C_CND_015443,35979.18
C_CND_012219,23111.33
C_CND_016237,23867.29
C_CND_000867,25085.25
C_CND_003705,16273.08
C_CND_003487,45005.93
C_CND_003954,28110.16
C_CND_003388,15165.26
C_CND_018884,17589.13
C_CND_004069,34116.18
C_CND_017822,22430.08
C_CND_009842,19590.16
C_CND_003363,16709.81
C_CND_010288,21073.3
C_CND_015807,22110.19
C_CND_013526,23687.58
C_CND_017594,37580.36
C_CND_007086,26831.7
C_CND_008019,27938.43
C_CND_005473,23362.14
C_CND_014701,18553.61
C_CND_008800,19146.69
C_CND_005200,33305.1
C_CND_021809,27848.63
C_CND_017173,22873.51
C_CND_021143,42187.14
C_CND_005395,20286.21
C_CND_000342,30215.53
C_CND_008092,57252.33
C_CND_021782,31597.85
C_CND_021302,24776.67
C_CND_023264,41440.08
C_CND_001890,23680.11
C_CND_010250,22986.31
C_CND_011379,23579.22
C_CND_021007,46174.54
C_CND_020402,51460.13
C_CND_003427,19490.32
C_CND_002791,35724.18
C_CND_009666,36706.86
C_CND_003456,35044.08
C_CND_004166,57960.15
C_CND_002535,29615.03
C_CND_013511,40022.04
C_CND_003048,26870.09
C_CND_006816,21343.14
C_CND_015620,25825.06
C_CND_004895,17961.17
C_CND_023852,21689.86
C_CND_002347,24088.87
C_CND_004646,25406.26
C_CND_005801,27583.13
C_CND_002230,24166.14
C_CND_013720,52251.19
C_CND_004708,25159.15
C_CND_005785,21405.28
C_CND_017317,18343.01
C_CND_002843,18703.19
C_CND_008864,20230.18
C_CND_007503,20054.12
C_CND_002782,13742.02
C_CND_021499,34843.53
C_CND_004448,48375.31
C_CND_003114,18935.16
C_CND_017695,42443.1
C_CND_001555,71944.41
C_CND_006346,20759.26
C_CND_005666,31312.72
C_CND_023460,23249.68
C_CND_001028,29749.18
C_CND_007118,43444.4
C_CND_023147,30290.32
C_CND_006978,25881.14
C_CND_021717,15496.28
C_CND_019218,44241.67
C_CND_011801,22254.21
C_CND_007892,21615.2
C_CND_022904,22314.14
C_CND_005717,26165.11
C_CND_008179,14598.69
C_CND_014015,28227.14
C_CND_000313,42202.07
C_CND_022836,33954.07
C_CND_022928,9700.25
C_CND_017892,22755.25
C_CND_013889,22210.18
C_CND_016757,53696.27
C_CND_019288,21673.17
C_CND_016425,25566.21
C_CND_007931,53781.58
C_CND_000279,17141.25
C_CND_008130,31605.2
C_CND_007487,23131.33
C_CND_004789,31740.13
C_CND_020817,30370.11
C_CND_006558,33770.18
C_CND_022773,31150.51
C_CND_006454,59456.16
C_CND_010300,17768.14
C_CND_021239,24246.26
C_CND_013907,21662.3
C_CND_001132,30891.06
C_CND_000218,24974.14
C_CND_001636,31022.06
C_CND_010093,39703.57
C_CND_000374,25194.17
C_CND_007213,40097.17
C_CND_006012,59071.07
C_CND_006347,27811.63
C_CND_009619,36088.87
C_CND_012712,43519.69
C_CND_021041,25625.31
C_CND_009377,22732.69
C_CND_004814,26184.23
C_CND_005706,27265.14
C_CND_018572,23911.2
C_CND_010363,20915.2
C_CND_018750,26845.1
C_CND_002142,33291.1
C_CND_021528,19635.1
C_CND_008150,18627.76
C_CND_012245,24698.18
C_CND_022889,21595.36
C_CND_015979,23544.16
C_CND_012286,32961.19
C_CND_019754,16405.23
C_CND_021383,24408.21
C_CND_022553,22002.2
C_CND_016813,19565.13
C_CND_012240,22455.65
C_CND_023251,32296.08
C_CND_004204,31567.05
C_CND_007776,44386.61
C_CND_010654,24213.61
C_CND_014753,39079.77
C_CND_018086,24330.11
C_CND_014929,19721.04
C_CND_001748,32659.53
C_CND_023590,16000.0
C_CND_012270,21800.19
C_CND_020980,19583.19
C_CND_000120,45310.29
C_CND_005072,19417.1
C_CND_019867,20264.25
C_CND_012845,37421.17
C_CND_023604,23950.38
C_CND_009243,37987.08
C_CND_019594,35414.68
C_CND_009858,25004.14
C_CND_008444,19463.95
C_CND_003399,29490.06
C_CND_008841,19229.07
C_CND_021057,31619.8
C_CND_011265,31701.15
C_CND_010839,19164.01
C_CND_017436,25582.13
C_CND_003502,14605.07
C_CND_002175,36755.04
C_CND_003442,26105.08
C_CND_011718,25202.22
C_CND_021343,28134.11
C_CND_004283,40625.07
C_CND_007287,32417.25
C_CND_013366,38315.12
C_CND_003885,20883.23
C_CND_016986,24791.42
C_CND_015349,36292.84
C_CND_008448,55643.35
C_CND_002684,29526.13
C_CND_018603,40347.12
C_CND_018657,30672.09
C_CND_020930,25919.13
C_CND_014124,32636.12
C_CND_000031,20119.89
C_CND_021236,26082.77
C_CND_001494,37299.08
C_CND_013431,30005.15
C_CND_019706,29521.19
C_CND_018229,15645.57
C_CND_002253,29482.22
C_CND_005928,24280.11
C_CND_003129,40550.05
C_CND_016489,12047.03
C_CND_000548,28180.08
C_CND_013337,29167.72
C_CND_005100,28648.7
C_CND_020051,69545.36
C_CND_020346,11307.11
C_CND_011189,31056.95
C_CND_014621,22205.81
C_CND_009882,35786.17
C_CND_023474,20164.13
C_CND_017782,36547.21
C_CND_008301,42174.21
C_CND_019350,25408.77
C_CND_021203,46859.18
C_CND_015705,35407.18
C_CND_005355,9503.3
C_CND_012566,37380.16
C_CND_005049,20653.09
C_CND_017627,32622.36
C_CND_006888,38481.73
C_CND_003534,21580.25
C_CND_014489,26908.69
C_CND_013903,20985.35
C_CND_022394,33765.42
C_CND_022855,52847.29
C_CND_019319,33370.28
C_CND_022892,23895.12
C_CND_003959,24688.42
C_CND_010063,31295.2
C_CND_019059,33725.05
C_CND_020813,27301.38
C_CND_011814,40408.13
C_CND_015938,22914.88
C_CND_016547,25942.99
C_CND_019654,30821.11
C_CND_004986,21740.0
C_CND_018110,15030.23
C_CND_013672,31421.24
C_CND_005536,31353.17
C_CND_013885,16005.03
C_CND_004592,27182.77
C_CND_000684,18448.06
C_CND_007269,19430.21
C_CND_022379,36525.06
C_CND_004597,25221.72
C_CND_004221,18453.22
C_CND_016184,27365.66
C_CND_011041,34605.09
C_CND_002865,30551.14
C_CND_018567,21362.19
C_CND_008566,30397.2
C_CND_020001,20670.1
C_CND_013460,12436.01
C_CND_003383,22874.12
C_CND_011887,19368.77
C_CND_009202,23373.44
C_CND_002768,19402.69
C_CND_000564,43009.07
C_CND_020577,35951.47
C_CND_021090,36271.36
C_CND_015670,18131.13
C_CND_011978,22597.43
C_CND_013241,30668.37
C_CND_005655,35984.2
C_CND_016701,38950.07
C_CND_020787,19252.65
C_CND_004004,18390.37
C_CND_011889,21271.49
C_CND_017766,9559.39
C_CND_012830,12370.14
C_CND_011787,22825.17
C_CND_020113,53440.17
C_CND_022923,33027.27
C_CND_020097,30829.45
C_CND_008249,29707.32
C_CND_012894,20407.72
C_CND_008655,43857.36
C_CND_000327,24931.03
C_CND_012383,41412.27
C_CND_012977,20339.39
C_CND_007440,22005.78
C_CND_010408,41210.17
C_CND_020937,68500.5
C_CND_016497,23029.63
C_CND_008978,30260.3
C_CND_011519,18621.16
C_CND_000689,36170.04
C_CND_012303,21721.62
C_CND_009508,22414.13
C_CND_016537,60830.26
C_CND_009150,9470.05
C_CND_019961,31015.05
C_CND_001504,18384.22
C_CND_023488,35270.49
C_CND_005598,42320.09
C_CND_000719,25868.24
C_CND_016290,25407.36
C_CND_000656,16850.19
C_CND_021867,19781.32
C_CND_014599,29105.08
C_CND_016318,28720.02
C_CND_002711,19896.18
C_CND_006096,22530.31
C_CND_019003,24233.13
C_CND_006905,20518.3
C_CND_009023,26778.11
C_CND_018341,21724.1
C_CND_015232,18000.01
C_CND_016452,17105.14
C_CND_009710,28746.33
C_CND_019524,20567.12
C_CND_011226,17017.89
C_CND_022046,34491.27
C_CND_020289,60660.0
C_CND_013209,40270.27
C_CND_019512,40607.14
C_CND_018153,18475.27
C_CND_023182,31030.16
C_CND_013982,34655.21
C_CND_008117,24032.31
C_CND_022370,29640.22
C_CND_017872,29959.18
C_CND_018004,16610.02
C_CND_001434,25057.13
C_CND_000036,40456.1
C_CND_016117,20354.08
C_CND_020459,22897.18
C_CND_005484,42492.84
C_CND_003617,37439.11
C_CND_012682,59790.18
C_CND_004768,37056.25
C_CND_022080,22812.23
C_CND_003287,21414.25
C_CND_014912,23370.26
C_CND_011263,25666.26
C_CND_012315,20920.13
C_CND_008505,41299.1
C_CND_017009,27482.18
C_CND_014009,35572.87
C_CND_020682,25834.24
C_CND_015171,27110.2
C_CND_017035,14094.58
C_CND_021071,24434.22
C_CND_000743,13803.04
C_CND_018069,47637.12
C_CND_007692,21257.18
C_CND_021498,38534.37
C_CND_013556,20480.12
C_CND_000035,25251.17
C_CND_012494,19050.13
C_CND_019990,25326.36
C_CND_003923,26448.41
C_CND_013656,24716.7
C_CND_019951,38226.39
C_CND_003877,29410.12
C_CND_003841,21555.19
C_CND_021594,22777.59
C_CND_018424,49777.66
C_CND_012087,25792.88
C_CND_023001,24721.9
C_CND_001289,17990.21
C_CND_014778,24238.26
C_CND_014281,14644.22
C_CND_015764,43372.88
C_CND_009933,20391.15
C_CND_015479,23490.16
C_CND_002534,10163.52
C_CND_016309,22615.1
C_CND_015615,27131.09
C_CND_016068,22105.63
C_CND_001528,17275.29
C_CND_004287,38619.14
C_CND_006353,25923.11
C_CND_012520,20956.23
C_CND_007965,17051.08
C_CND_001744,20349.11
C_CND_003790,40292.28
C_CND_012053,22605.26
C_CND_005181,26170.03
C_CND_016355,39133.33
C_CND_003370,21067.66
C_CND_015737,26534.06
C_CND_021677,54587.6
C_CND_014496,24664.2
C_CND_008204,26462.22
C_CND_015402,32451.28
C_CND_013746,28957.1
C_CND_000104,38787.35
C_CND_008986,32780.18
C_CND_008350,34179.28
C_CND_003046,41335.09
C_CND_010357,22750.13
C_CND_007004,13538.72
C_CND_008248,40103.15
C_CND_013250,57221.21
C_CND_019126,20515.32
C_CND_020999,26895.37
C_CND_022883,48730.06
C_CND_006235,40876.14
C_CND_017810,30100.34
C_CND_005677,24560.22
C_CND_011894,16127.19
C_CND_014818,9501.3
C_CND_015956,29818.71
C_CND_021811,16016.56
C_CND_017014,25858.23
C_CND_023671,29155.18
C_CND_007474,28884.85
C_CND_015109,23039.23
C_CND_009301,44583.2
C_CND_001216,12083.2
C_CND_005664,23285.16
C_CND_004700,19832.26
C_CND_020827,29736.16
C_CND_016218,27468.26
C_CND_010370,16071.12
C_CND_008608,14088.04
C_CND_018790,31344.23
C_CND_015821,33843.12
C_CND_000607,23185.14
C_CND_006280,25209.32
C_CND_020554,32140.43
C_CND_004058,23179.67
C_CND_002863,22599.38
C_CND_023741,18686.22
C_CND_021198,36962.23
C_CND_000857,23103.26
C_CND_003499,42037.31
C_CND_017563,24066.27
C_CND_021483,38613.45
C_CND_002728,15154.1
C_CND_023021,39383.21
C_CND_006620,20457.1
C_CND_013166,39233.1
C_CND_022238,44486.96
C_CND_007221,20215.68
C_CND_009518,33246.42
C_CND_000045,35265.16
C_CND_017912,22233.14
C_CND_018202,17905.21
C_CND_020179,20536.41
C_CND_007113,18925.13
C_CND_023402,16125.64
C_CND_001430,16579.15
C_CND_022341,42255.32
C_CND_004668,18348.8
C_CND_008963,22190.34
C_CND_008767,20225.18
C_CND_008687,23416.12
C_CND_021758,53145.25
C_CND_020641,21784.16
C_CND_001298,20550.65
C_CND_000586,17518.04
C_CND_020998,28890.33
C_CND_020218,21210.25
C_CND_019724,28338.16
C_CND_007684,40038.28
C_CND_000292,29411.03
C_CND_004740,30678.76
C_CND_015867,34441.37
C_CND_020205,22488.19
C_CND_005534,39603.36
C_CND_017789,43851.16
C_CND_009913,29912.3
C_CND_015411,17371.28
C_CND_019187,61150.3
C_CND_020832,34861.89
C_CND_014527,17147.57
C_CND_001607,9301.15
C_CND_006333,20054.67
C_CND_012111,33143.27
C_CND_023709,39017.93
C_CND_015493,18206.02
C_CND_016272,33146.28
C_CND_008759,26470.2
C_CND_022533,59255.49
C_CND_007094,23883.17
C_CND_010899,38442.31
C_CND_010224,28347.18
C_CND_002886,29780.25
C_CND_006952,16771.12
C_CND_003198,39020.02
C_CND_021008,23583.75
C_CND_011417,23742.85
C_CND_009101,40625.45
C_CND_022210,26563.39
C_CND_008953,16223.17
C_CND_004161,16075.07
C_CND_006179,30080.7
C_CND_017743,22694.21
C_CND_023439,19449.43
C_CND_007248,17832.66
C_CND_002255,30230.45
C_CND_001367,55136.2
C_CND_020127,20284.09
C_CND_020034,26263.13
C_CND_023806,27048.08
C_CND_003434,21760.05
C_CND_018708,29226.13
C_CND_006492,20200.14
C_CND_019633,29536.17
C_CND_016197,26750.57
C_CND_002609,36645.13
C_CND_007686,28561.41
C_CND_008552,16330.11
C_CND_006539,42097.19
C_CND_002413,26226.06
C_CND_020558,27278.78
C_CND_013347,15267.7
C_CND_005307,22755.08
C_CND_015592,36836.15
C_CND_017531,21795.02
C_CND_023481,18506.24
C_CND_005044,32929.29
C_CND_006871,39798.32
C_CND_023868,32412.28
C_CND_010222,16872.26
C_CND_007887,46667.38
C_CND_008897,28194.19
C_CND_015881,28055.05
C_CND_003269,42845.12
C_CND_015074,19250.24
C_CND_012147,27991.41
C_CND_008351,28232.05
C_CND_010937,22770.38
C_CND_010251,19380.24
C_CND_011914,39225.15
C_CND_005129,16252.86
C_CND_007331,25574.68
C_CND_017806,19344.18
C_CND_002405,69695.04
C_CND_017471,20823.71
C_CND_002202,22170.51
C_CND_018636,20218.22
C_CND_002580,22900.44
C_CND_004983,18540.05
C_CND_016223,30325.87
C_CND_000937,23884.22
C_CND_022887,27889.17
C_CND_000906,24738.25
C_CND_002648,25417.36
C_CND_013813,15242.62
C_CND_011100,19263.43
C_CND_010509,44547.21
C_CND_022934,28626.67
C_CND_008345,25067.32
C_CND_000201,34428.93
C_CND_009227,36302.62
C_CND_008065,32667.16
C_CND_023616,20950.24
C_CND_021927,29766.61
C_CND_020192,23075.14
C_CND_008367,29215.19
C_CND_003690,33640.27
C_CND_020033,19714.24
C_CND_009568,24782.29
C_CND_019437,29519.14
C_CND_008486,19047.25
C_CND_003922,22274.05
C_CND_005594,22807.65
C_CND_004950,20016.82
C_CND_008736,37961.16
C_CND_018356,28550.33
C_CND_011727,43091.08
C_CND_019618,29025.72
C_CND_006224,17233.66
C_CND_020868,14535.72
C_CND_012888,53445.15
C_CND_013485,38830.49
C_CND_003493,21056.82
C_CND_000384,24050.08
C_CND_009264,23495.19
C_CND_010498,22670.09
C_CND_016846,21070.91
C_CND_015830,22036.69
C_CND_016244,35965.27
C_CND_005006,22095.48
C_CND_003875,34170.55
C_CND_019617,43715.14
C_CND_017546,26657.2
C_CND_018332,49430.03
C_CND_011785,37093.12
C_CND_004038,13780.5
C_CND_007467,18904.06
C_CND_019796,38849.19
C_CND_015934,29968.08
C_CND_005842,39899.83
C_CND_011360,33248.84
C_CND_008375,44070.12
C_CND_017783,39105.26
C_CND_003329,25579.22
C_CND_009906,37405.86
C_CND_016641,29149.22
C_CND_016603,18002.63
C_CND_022152,20510.2
C_CND_016430,23406.18
C_CND_003530,32105.09
C_CND_010077,22822.25
C_CND_016988,31003.15
C_CND_012607,17293.7
C_CND_008471,19085.27
C_CND_015173,20373.75
C_CND_010141,21015.41
C_CND_008467,18506.36
C_CND_012786,20441.2
C_CND_002146,24033.18
C_CND_013230,28305.38
C_CND_005202,40405.08
C_CND_004401,21257.17
C_CND_001312,24737.89
C_CND_020411,18005.26
C_CND_006707,25832.3
C_CND_010277,20820.16
C_CND_020324,20496.31
C_CND_019535,33586.08
C_CND_017053,41614.28
C_CND_006040,30167.09
C_CND_021449,35584.74
C_CND_021345,20639.19
C_CND_018098,35820.07
C_CND_004462,67392.79
C_CND_009576,22318.73
C_CND_002790,17697.44
C_CND_008539,25061.24
C_CND_021532,35966.91
C_CND_015843,20970.21
C_CND_004490,23583.25
C_CND_002708,23655.14
C_CND_009759,45318.79
C_CND_003703,31182.2
C_CND_012310,22223.43
C_CND_012550,18911.09
C_CND_012404,18210.11
C_CND_023154,23835.83
C_CND_003644,20452.09
C_CND_019465,18385.24
C_CND_014102,23965.23
C_CND_020711,19782.19
C_CND_020123,25559.03
C_CND_020532,16006.23
C_CND_008819,30462.74
C_CND_021547,24209.34
C_CND_002042,21396.35
C_CND_019891,25796.17
C_CND_010449,20419.62
C_CND_013176,20685.93
C_CND_004784,28634.13
C_CND_013299,31289.2
C_CND_006014,46234.19
C_CND_003799,27574.25
C_CND_015751,20617.19
C_CND_019794,16752.31
C_CND_018091,26860.18
C_CND_015546,22011.28
C_CND_023394,67333.14
C_CND_020312,21360.22
C_CND_013801,21221.11
C_CND_022251,45150.01
C_CND_012962,55163.05
C_CND_022425,38374.17
C_CND_018081,23311.11
C_CND_014588,49100.16
C_CND_015730,50444.04
C_CND_009011,18620.18
C_CND_014340,21385.19
C_CND_011465,20287.28
C_CND_013409,33015.23
C_CND_018812,22678.12
C_CND_009072,22592.23
C_CND_005576,43527.06
C_CND_013985,25179.17
C_CND_004150,40536.1
C_CND_007052,26031.29
C_CND_003464,19979.26
C_CND_019973,14665.26
C_CND_017692,17329.13
C_CND_015396,24732.21
C_CND_005501,18280.03
C_CND_009279,25138.24
C_CND_012061,19707.24
C_CND_012274,15145.15
C_CND_000475,32427.36
C_CND_002520,17684.16
C_CND_003316,16967.13
C_CND_022476,25407.24
C_CND_016353,26177.4
C_CND_014668,12145.21
C_CND_002056,38359.06
C_CND_020841,18177.14
C_CND_002752,21133.24
C_CND_016705,39690.04
C_CND_012336,22062.59
C_CND_015701,40594.08
C_CND_010106,27648.08
C_CND_013635,62119.27
C_CND_008603,27315.33
C_CND_002938,25402.21
C_CND_013584,20585.13
C_CND_000899,26425.52
C_CND_015261,35906.4
C_CND_019212,24303.83
C_CND_020756,18142.15
C_CND_022602,19410.33
C_CND_019835,27941.32
C_CND_005211,50270.08
C_CND_010581,60438.19
C_CND_021754,20274.23
C_CND_007116,28952.74
C_CND_016405,28077.11
C_CND_007950,43002.14
C_CND_017186,22880.12
C_CND_019330,12070.11
C_CND_001183,27830.11
C_CND_017089,21402.08
C_CND_012268,33174.31
C_CND_003548,17869.16
C_CND_010393,38340.37
C_CND_007570,20875.04
C_CND_019947,36401.59
C_CND_010045,44847.69
C_CND_014262,25756.25
C_CND_008744,27155.11
C_CND_018495,25262.04
C_CND_010925,30973.86
C_CND_005715,32557.11
C_CND_005618,22307.14
C_CND_023243,29005.02
C_CND_007947,25207.71
C_CND_013107,25773.16
C_CND_015378,28697.7
C_CND_009052,24905.11
C_CND_002555,17883.2
C_CND_008307,18830.18
C_CND_005922,17765.12
C_CND_007050,27118.18
C_CND_012504,22075.31
C_CND_005565,33660.24
C_CND_012363,21523.74
C_CND_016540,30049.14
C_CND_023654,50250.45
C_CND_023036,30705.74
C_CND_011735,34882.15
C_CND_018183,19897.43
C_CND_023314,20775.3
C_CND_023837,28920.63
C_CND_017146,41333.28
C_CND_015777,22988.29
C_CND_021949,30088.86
C_CND_015446,33875.02
C_CND_002517,20814.1
C_CND_006683,30256.22
C_CND_011588,38242.22
C_CND_004029,24697.1
C_CND_006144,20254.72
C_CND_014094,17129.81
C_CND_003397,29487.34
C_CND_012390,20699.07
C_CND_015634,16133.16
C_CND_023901,19446.04
C_CND_013688,26350.37
C_CND_005533,39791.46
C_CND_006782,21013.7
C_CND_008787,25041.24
C_CND_018166,40435.96
C_CND_014751,23070.25
C_CND_010419,34770.28
C_CND_001458,19767.1
C_CND_015487,20008.16
C_CND_020826,23222.83
C_CND_012707,39146.1
C_CND_003740,45599.22
C_CND_023779,55060.16
C_CND_007657,34309.27
C_CND_020976,23049.22
C_CND_020042,24002.6
C_CND_017682,23928.26
C_CND_003735,22923.13
C_CND_003504,38118.32
C_CND_004192,31919.28
C_CND_011742,32600.39
C_CND_007714,30316.53
C_CND_000381,28306.1
C_CND_000981,21138.09
C_CND_004044,24936.06
C_CND_010115,24082.79
C_CND_004337,21291.11
C_CND_001384,26213.23
C_CND_000513,22033.16
C_CND_014225,67456.43
C_CND_018941,46182.32
C_CND_001881,33268.78
C_CND_018789,32558.8
C_CND_013155,26225.42
C_CND_023296,18359.04
C_CND_001874,19784.18
C_CND_022721,26852.21
C_CND_012341,34961.1
C_CND_012322,31776.17
C_CND_023802,17940.11
C_CND_019894,25375.45
C_CND_006400,21267.03
C_CND_009501,20810.16
C_CND_014777,21988.24
C_CND_012847,21992.24
C_CND_004564,31014.11
C_CND_001093,26663.28
C_CND_006931,26969.24
C_CND_000452,24501.22
C_CND_008060,32769.34
C_CND_012340,18348.2
C_CND_012574,25650.36
C_CND_011146,38216.49
C_CND_006498,25795.0
C_CND_019923,29029.16
C_CND_004746,31303.18
C_CND_000370,42086.7
C_CND_013308,28137.12
C_CND_010247,18420.34
C_CND_012865,32708.65
C_CND_002905,22524.06
C_CND_013135,29941.32
C_CND_007034,35260.06
C_CND_002735,25343.39
C_CND_004414,22098.62
C_CND_013769,39370.19
C_CND_020077,21750.28
C_CND_008359,20342.07
C_CND_019746,19672.26
C_CND_009170,24854.8
C_CND_019244,45282.39
C_CND_003234,42796.26
C_CND_020028,24770.2
C_CND_002266,13952.28
C_CND_012091,18144.15
C_CND_001413,21221.28
C_CND_022919,22305.22
C_CND_011289,66950.79
C_CND_012778,30905.27
C_CND_012960,18970.54
C_CND_006528,18170.05
C_CND_008318,23506.66
C_CND_008782,25936.04
C_CND_018626,38343.01
C_CND_013678,33000.61
C_CND_021829,15517.11
C_CND_002639,38341.13
C_CND_003800,31575.21
C_CND_013881,41833.04
C_CND_000058,24721.13
C_CND_013906,81735.73
C_CND_016205,19767.21
C_CND_007543,26641.28
C_CND_004505,30934.19
C_CND_001535,35852.06
C_CND_006050,26754.23
C_CND_023258,35770.3
C_CND_009484,24724.21
C_CND_022822,41617.24
C_CND_004105,23343.7
C_CND_005043,20435.15
C_CND_013571,69034.97
C_CND_007232,34631.31
C_CND_002906,24822.33
C_CND_022443,24338.33
C_CND_003845,29089.02
C_CND_017135,43270.04
C_CND_007915,37701.75
C_CND_014846,28367.12
C_CND_004140,39020.02
C_CND_014529,19025.02
C_CND_016613,29749.69
C_CND_022975,50475.35
C_CND_013803,20926.1
C_CND_021357,45000.02
C_CND_000323,20855.12
C_CND_020313,22057.56
C_CND_016041,24000.04
C_CND_007404,24781.15
C_CND_001863,22965.1
C_CND_008165,26396.15
C_CND_002924,29761.17
C_CND_005983,19448.07
C_CND_000736,25296.18
C_CND_013168,18905.11
C_CND_004346,31863.17
C_CND_014223,25332.72
C_CND_023034,19765.24
C_CND_010379,28105.12
C_CND_005027,40077.14
C_CND_019028,21170.34
C_CND_015302,28562.2
C_CND_016267,44076.71
C_CND_005611,26302.72
C_CND_008148,28722.09
C_CND_009682,24105.11
C_CND_004160,37470.12
C_CND_012568,30252.29
C_CND_019360,20725.04
C_CND_016946,12162.01
C_CND_023142,17755.52
C_CND_023743,31204.99
C_CND_020861,19195.23
C_CND_023095,15117.19
C_CND_018423,28819.16
C_CND_012751,26360.12
C_CND_007829,28258.64
C_CND_002699,24890.12
C_CND_018177,20909.06
C_CND_002646,20927.57
C_CND_022846,59683.64
C_CND_004844,18551.26
C_CND_003707,17335.17
C_CND_022089,22751.09
C_CND_003560,44224.22
C_CND_018095,34119.22
C_CND_010245,15867.88
C_CND_000492,20147.92
C_CND_016228,22670.27
C_CND_004473,37825.15
C_CND_000386,23285.17
C_CND_008575,18120.15
C_CND_014254,19744.07
C_CND_000410,32560.07
C_CND_017050,43645.22
C_CND_001283,21025.02
C_CND_007945,34520.24
C_CND_013121,21950.28
C_CND_022359,25529.7
C_CND_011406,27125.62
C_CND_004011,38019.67
C_CND_013514,25843.19
C_CND_019430,31628.1
C_CND_014988,17229.22
C_CND_002086,39441.01
C_CND_015815,55120.21
C_CND_012222,19788.34
C_CND_009000,17336.17
C_CND_006758,37733.89
C_CND_016038,27678.25
C_CND_015226,34636.23
C_CND_023449,37745.26
C_CND_007732,16948.07
C_CND_020719,18443.15
C_CND_010350,18219.24
C_CND_010109,30676.67
C_CND_021004,28294.62
C_CND_006037,18809.18
C_CND_021606,41881.27
C_CND_015334,25750.22
